"face_id","college_name","session_number","zone","emotion","confidence","created_at","position.x1","position.y1","position.x2","position.y2","position.center_x","position.center_y","pose.pitch","pose.yaw","pose.roll","pose.confidence"
face_SRMChennai_3_105,SRM Chennai,3,center,neutral,0.96,2024-12-31 13:09:00,725,358,873,503,799,430,12.58,-2.93,0.68,0.93
face_SRMChennai_3_106,SRM Chennai,3,right,neutral,0.95,2024-12-31 13:10:00,329,129,468,303,398,216,20,22.23,1,0.98
face_SRMChennai_3_107,SRM Chennai,3,right,neutral,0.99,2024-12-31 13:31:00,125,108,274,247,199,177,7.32,1.53,2.68,0.99
face_SRMChennai_3_108,SRM Chennai,3,center,neutral,0.97,2024-12-31 13:48:00,775,309,884,466,829,387,17.05,0.67,-6.27,0.9
face_SRMChennai_3_109,SRM Chennai,3,left,angry,0.91,2024-12-31 13:04:00,711,397,813,532,762,464,1.81,-0.6,-3.81,0.99
face_SRMChennai_3_110,SRM Chennai,3,left,happy,0.86,2024-12-31 12:44:00,660,351,784,492,722,421,12.01,1.77,6.56,0.98
face_SRMChennai_3_111,SRM Chennai,3,center,disgust,0.95,2024-12-31 13:19:00,132,111,246,272,189,191,19.27,18.8,11.9,0.94
face_SRMChennai_3_112,SRM Chennai,3,left,happy,0.98,2024-12-31 13:41:00,436,348,559,519,497,433,0.36,2.58,3.76,0.92
face_SRMChennai_3_113,SRM Chennai,3,left,neutral,0.98,2024-12-31 13:06:00,581,224,701,402,641,313,14.12,6.86,-2.46,0.9
face_SRMChennai_3_114,SRM Chennai,3,right,happy,0.95,2024-12-31 13:57:00,558,378,707,547,632,462,-0.18,-30.65,8.68,0.93
face_SRMChennai_3_115,SRM Chennai,3,center,neutral,0.85,2024-12-31 12:34:00,741,270,864,414,802,342,5.01,-17.13,-9.13,0.91
face_SRMChennai_3_116,SRM Chennai,3,right,surprise,0.99,2024-12-31 13:53:00,199,152,334,299,266,225,2.88,-4.69,-1.91,0.97
face_SRMChennai_3_117,SRM Chennai,3,right,angry,0.95,2024-12-31 13:29:00,665,131,814,277,739,204,3.58,-14.42,4.24,0.99
face_SRMChennai_3_118,SRM Chennai,3,left,neutral,0.9,2024-12-31 12:40:00,744,300,869,475,806,387,4.99,18.31,7.35,0.97
face_SRMChennai_3_119,SRM Chennai,3,right,neutral,0.96,2024-12-31 12:34:00,328,189,447,351,387,270,11.07,-12.17,1.03,0.95
face_SRMChennai_3_120,SRM Chennai,3,center,happy,0.9,2024-12-31 13:51:00,527,392,639,522,583,457,12.98,-6.28,-1.43,0.92
face_SRMChennai_3_121,SRM Chennai,3,left,neutral,0.97,2024-12-31 12:37:00,798,140,905,287,851,213,-4.13,-13.3,1.54,0.95
face_SRMChennai_3_122,SRM Chennai,3,left,surprise,0.95,2024-12-31 13:28:00,623,348,747,479,685,413,7,0.63,-3.75,0.98
face_SRMChennai_3_123,SRM Chennai,3,left,neutral,0.94,2024-12-31 13:39:00,327,150,457,324,392,237,17.13,38.86,2.68,0.95
face_SRMChennai_3_124,SRM Chennai,3,left,happy,0.93,2024-12-31 12:48:00,253,374,365,509,309,441,6.17,23.27,7.01,0.98
face_SRMChennai_3_125,SRM Chennai,3,center,happy,0.91,2024-12-31 12:41:00,183,178,300,314,241,246,-4.83,0.51,0.05,0.97
face_SRMChennai_3_126,SRM Chennai,3,center,surprise,0.94,2024-12-31 13:36:00,286,116,389,240,337,178,-2.87,5.86,3.97,0.92
face_SRMChennai_4_1,SRM Chennai,4,center,neutral,0.98,2024-12-31 15:27:00,116,341,258,509,187,425,9.55,4.85,2.44,0.9
face_SRMChennai_4_2,SRM Chennai,4,right,happy,0.94,2024-12-31 15:01:00,741,136,882,286,811,211,32.33,30.52,-3.82,0.99
face_SRMChennai_4_3,SRM Chennai,4,center,sad,0.86,2024-12-31 14:56:00,178,218,285,394,231,306,-3.92,-22.25,1.08,0.99
face_SRMChennai_4_4,SRM Chennai,4,right,surprise,0.96,2024-12-31 15:03:00,676,260,794,392,735,326,-4.68,-11.12,7.86,0.99
face_SRMChennai_4_5,SRM Chennai,4,left,angry,0.98,2024-12-31 14:37:00,551,397,670,563,610,480,-2.12,-29.87,0.03,0.95
face_SRMChennai_4_6,SRM Chennai,4,center,neutral,0.85,2024-12-31 15:07:00,630,290,755,466,692,378,4.43,4.39,-6.92,0.96
face_SRMChennai_4_7,SRM Chennai,4,center,happy,0.92,2024-12-31 14:32:00,565,185,666,361,615,273,4.71,4.29,2.69,0.93
face_SRMChennai_4_8,SRM Chennai,4,right,fear,0.92,2024-12-31 14:29:00,579,321,685,478,632,399,1.6,-11.58,-5.5,0.94
face_SRMChennai_4_9,SRM Chennai,4,left,neutral,0.92,2024-12-31 15:01:00,361,221,503,370,432,295,-0.63,-13.54,19.16,0.96
face_SRMChennai_4_10,SRM Chennai,4,right,neutral,0.99,2024-12-31 15:03:00,459,184,564,334,511,259,9.31,27.95,4.08,0.96
face_SRMChennai_4_11,SRM Chennai,4,center,happy,0.92,2024-12-31 15:28:00,595,130,740,288,667,209,-2.22,-2.6,0.81,0.93
face_SRMChennai_4_12,SRM Chennai,4,right,sad,0.96,2024-12-31 14:21:00,793,337,897,465,845,401,-7.44,-16.64,5.49,0.99
face_SRMChennai_4_13,SRM Chennai,4,center,happy,0.96,2024-12-31 14:15:00,282,292,408,456,345,374,11.28,-10.09,-4.66,0.97
face_SRMChennai_4_14,SRM Chennai,4,center,happy,0.95,2024-12-31 14:32:00,221,303,330,443,275,373,9.97,-27.63,0.26,0.99
face_SRMChennai_4_15,SRM Chennai,4,left,happy,0.85,2024-12-31 15:33:00,500,336,612,482,556,409,3.16,39.64,-5.14,0.96
face_SRMChennai_4_16,SRM Chennai,4,right,neutral,0.95,2024-12-31 14:32:00,363,241,500,381,431,311,2.51,21.79,6.24,0.95
face_SRMChennai_4_17,SRM Chennai,4,center,fear,0.94,2024-12-31 15:01:00,379,308,503,476,441,392,7.3,5.71,2.78,0.92
face_SRMChennai_4_18,SRM Chennai,4,center,happy,0.9,2024-12-31 14:41:00,789,336,891,481,840,408,1.49,-14.1,-3.47,0.98
face_SRMChennai_4_19,SRM Chennai,4,right,neutral,1,2024-12-31 15:37:00,608,159,726,321,667,240,12.26,-0.02,4.15,0.93
face_SRMChennai_4_20,SRM Chennai,4,center,neutral,0.94,2024-12-31 14:41:00,663,300,767,468,715,384,15.94,-7.58,-0.44,0.91
face_SRMChennai_4_21,SRM Chennai,4,center,happy,0.95,2024-12-31 14:53:00,340,181,467,331,403,256,3.21,-25.18,-9.4,0.99
face_SRMChennai_4_22,SRM Chennai,4,center,neutral,0.87,2024-12-31 15:25:00,703,340,816,482,759,411,18.69,-19.85,5.42,0.97
face_SRMChennai_4_23,SRM Chennai,4,center,surprise,0.98,2024-12-31 14:58:00,546,119,648,291,597,205,1.82,-10.9,0.33,0.96
face_SRMChennai_4_24,SRM Chennai,4,center,happy,0.9,2024-12-31 14:26:00,128,176,259,314,193,245,18.15,-4.87,-5.14,0.97
face_SRMChennai_4_25,SRM Chennai,4,left,disgust,0.99,2024-12-31 15:34:00,496,189,624,344,560,266,-6.65,-3.86,7.13,0.97
face_SRMChennai_4_26,SRM Chennai,4,left,surprise,0.96,2024-12-31 15:09:00,235,316,341,476,288,396,11.51,-17.36,-5.73,0.97
face_SRMChennai_4_27,SRM Chennai,4,right,neutral,0.97,2024-12-31 15:19:00,513,104,627,252,570,178,5.72,20.56,-0.11,0.97
face_SRMChennai_4_28,SRM Chennai,4,center,neutral,0.99,2024-12-31 15:22:00,291,187,426,331,358,259,8.49,-1.62,-2.18,0.97
face_SRMChennai_4_29,SRM Chennai,4,center,neutral,0.99,2024-12-31 15:31:00,272,318,378,448,325,383,18.34,-27.56,-0.72,0.93
face_SRMChennai_4_30,SRM Chennai,4,left,neutral,0.85,2024-12-31 15:34:00,719,152,824,291,771,221,-2.66,5.27,-2.48,0.99
face_SRMChennai_4_31,SRM Chennai,4,center,neutral,0.92,2024-12-31 15:45:00,648,160,787,327,717,243,18.08,-20.03,7.96,0.91
face_SRMChennai_4_32,SRM Chennai,4,right,disgust,0.91,2024-12-31 14:31:00,141,333,259,475,200,404,-8.43,-12.76,-0.45,0.98
face_SRMChennai_4_33,SRM Chennai,4,right,neutral,0.86,2024-12-31 15:32:00,459,328,604,501,531,414,21.66,-18.58,-7.9,0.91
face_SRMChennai_4_34,SRM Chennai,4,center,neutral,0.89,2024-12-31 15:39:00,458,148,603,296,530,222,4.57,6.73,9.71,0.98
face_SRMChennai_4_35,SRM Chennai,4,center,neutral,0.93,2024-12-31 15:01:00,565,173,702,333,633,253,26.02,3.4,-0.2,0.93
face_SRMChennai_4_36,SRM Chennai,4,right,happy,0.98,2024-12-31 15:38:00,324,121,434,264,379,192,2.24,-19.83,2.43,0.92
face_SRMChennai_4_37,SRM Chennai,4,left,neutral,0.99,2024-12-31 15:02:00,270,128,379,305,324,216,-2.12,11.14,-2.34,0.93
face_SRMChennai_4_38,SRM Chennai,4,center,neutral,0.89,2024-12-31 14:32:00,677,214,799,389,738,301,8.66,-0.42,1.46,0.9
face_SRMChennai_4_39,SRM Chennai,4,center,neutral,0.95,2024-12-31 14:20:00,597,115,728,291,662,203,-1.68,1.44,2.28,0.92
face_SRMChennai_4_40,SRM Chennai,4,left,surprise,0.98,2024-12-31 14:40:00,419,222,536,393,477,307,5.93,-22.6,-3.65,0.97
face_SRMChennai_4_41,SRM Chennai,4,center,surprise,0.87,2024-12-31 15:36:00,130,160,260,333,195,246,-1.44,-0.51,1.93,0.97
face_SRMChennai_4_42,SRM Chennai,4,center,neutral,0.94,2024-12-31 14:35:00,548,249,648,382,598,315,11.79,7.67,4.48,0.94
face_SRMChennai_4_43,SRM Chennai,4,right,surprise,0.98,2024-12-31 14:56:00,789,200,901,346,845,273,22.19,-15.14,13.79,0.99
face_SRMChennai_4_44,SRM Chennai,4,center,neutral,0.9,2024-12-31 15:12:00,226,296,356,427,291,361,0.74,8.16,3.82,0.93
face_SRMChennai_4_45,SRM Chennai,4,right,happy,0.89,2024-12-31 14:19:00,166,134,297,267,231,200,-2.37,-14.09,-6.64,0.98
face_SRMChennai_4_46,SRM Chennai,4,center,neutral,0.96,2024-12-31 15:00:00,792,263,926,411,859,337,3.28,-0.09,8.67,0.92
face_SRMChennai_4_47,SRM Chennai,4,center,sad,0.87,2024-12-31 15:05:00,622,213,750,378,686,295,-13.75,-1.39,0.91,1
face_SRMChennai_4_48,SRM Chennai,4,center,neutral,0.89,2024-12-31 15:16:00,279,160,389,310,334,235,-5.16,4.81,2.09,0.95
face_SRMChennai_4_49,SRM Chennai,4,left,neutral,0.87,2024-12-31 14:22:00,610,290,714,433,662,361,7.69,16.4,11.1,1
face_SRMChennai_4_50,SRM Chennai,4,right,neutral,0.93,2024-12-31 14:44:00,262,227,400,384,331,305,3.62,24.32,-6.32,0.99
face_SRMChennai_4_51,SRM Chennai,4,left,happy,0.87,2024-12-31 14:51:00,104,249,206,369,155,309,6.63,-6.45,-1.64,0.96
face_SRMChennai_4_52,SRM Chennai,4,center,neutral,0.99,2024-12-31 14:50:00,326,300,454,478,390,389,5.66,19.53,6.55,0.92
face_SRMChennai_4_53,SRM Chennai,4,left,sad,0.89,2024-12-31 15:34:00,365,348,475,497,420,422,10.21,-16.97,-1.52,0.98
face_SRMChennai_4_54,SRM Chennai,4,left,neutral,0.93,2024-12-31 14:26:00,411,305,518,443,464,374,4.63,-19.35,0.64,0.99
face_SRMChennai_4_55,SRM Chennai,4,center,neutral,0.98,2024-12-31 15:18:00,260,399,373,538,316,468,20.57,0.18,3.38,0.98
face_SRMChennai_4_56,SRM Chennai,4,center,angry,1,2024-12-31 15:11:00,253,392,380,515,316,453,-5.31,-6.68,2.4,0.94
face_SRMChennai_4_57,SRM Chennai,4,left,neutral,0.86,2024-12-31 15:16:00,468,101,615,267,541,184,3.94,16.02,-0.81,0.99
face_SRMChennai_4_58,SRM Chennai,4,center,fear,0.97,2024-12-31 14:43:00,405,336,542,468,473,402,5.03,15.41,-1.52,0.94
face_SRMChennai_4_59,SRM Chennai,4,right,neutral,0.9,2024-12-31 15:42:00,705,288,812,412,758,350,-3.09,30.47,4.56,1
face_SRMChennai_4_60,SRM Chennai,4,left,neutral,0.9,2024-12-31 15:11:00,178,240,306,397,242,318,12.47,4,0.44,1
face_SRMChennai_4_61,SRM Chennai,4,right,angry,0.97,2024-12-31 15:44:00,201,329,339,501,270,415,7.09,11.76,-1.6,0.96
face_SRMChennai_4_62,SRM Chennai,4,left,neutral,1,2024-12-31 14:35:00,561,213,687,377,624,295,9.93,8.86,5.09,0.93
face_SRMChennai_4_63,SRM Chennai,4,center,neutral,0.92,2024-12-31 15:12:00,257,378,357,509,307,443,6.22,-8.55,6.22,1
face_SRMChennai_4_64,SRM Chennai,4,right,neutral,0.95,2024-12-31 14:59:00,511,302,635,465,573,383,19.64,-5.16,-4.77,0.92
face_SRMChennai_4_65,SRM Chennai,4,left,neutral,0.91,2024-12-31 15:28:00,524,360,663,516,593,438,22.55,-3.23,-9.74,0.95
face_SRMChennai_4_66,SRM Chennai,4,left,angry,0.95,2024-12-31 15:24:00,426,396,540,516,483,456,3.5,18.04,-0.14,0.9
face_SRMChennai_4_67,SRM Chennai,4,center,sad,0.89,2024-12-31 15:25:00,474,153,574,275,524,214,15.21,1.12,-2.63,0.98
face_SRMChennai_4_68,SRM Chennai,4,right,neutral,0.97,2024-12-31 15:37:00,690,205,814,333,752,269,-4.35,12.76,-1.24,0.92
face_SRMChennai_4_69,SRM Chennai,4,center,neutral,0.98,2024-12-31 14:31:00,350,119,490,258,420,188,14.72,10.96,-7.12,0.99
face_SRMChennai_4_70,SRM Chennai,4,left,neutral,0.91,2024-12-31 15:00:00,299,136,405,297,352,216,-2.27,-14.66,-3.34,0.94
face_SRMChennai_4_71,SRM Chennai,4,left,sad,0.87,2024-12-31 14:50:00,506,183,644,343,575,263,27.77,-22.98,4.26,0.96
face_SRMChennai_4_72,SRM Chennai,4,left,neutral,0.94,2024-12-31 14:56:00,484,198,629,366,556,282,-4.21,8.5,3.78,0.94
face_SRMChennai_4_73,SRM Chennai,4,right,happy,0.9,2024-12-31 15:12:00,476,396,589,538,532,467,-7.36,4.24,1.74,0.9
face_SRMChennai_4_74,SRM Chennai,4,left,sad,0.91,2024-12-31 15:40:00,687,399,826,559,756,479,12.58,-1.96,5.35,0.94
face_SRMChennai_4_75,SRM Chennai,4,right,neutral,0.86,2024-12-31 14:39:00,559,272,662,448,610,360,-1.64,8.3,-6.69,0.97
face_SRMChennai_4_76,SRM Chennai,4,center,neutral,0.91,2024-12-31 14:43:00,400,348,545,498,472,423,3.06,1.33,4.11,0.94
face_SRMChennai_4_77,SRM Chennai,4,right,neutral,0.99,2024-12-31 14:45:00,223,385,324,558,273,471,6.94,-1.26,-0.73,0.91
face_SRMChennai_4_78,SRM Chennai,4,left,angry,0.88,2024-12-31 14:47:00,239,154,351,283,295,218,8.16,14.3,-2.42,0.91
face_SRMChennai_4_79,SRM Chennai,4,center,surprise,0.95,2024-12-31 14:17:00,716,268,844,432,780,350,-6.65,3.5,7.54,0.96
face_SRMChennai_4_80,SRM Chennai,4,center,neutral,0.9,2024-12-31 15:35:00,310,331,422,505,366,418,3.12,-3.05,-2.59,0.95
face_SRMChennai_4_81,SRM Chennai,4,center,neutral,0.97,2024-12-31 14:16:00,718,137,825,309,771,223,-0.92,-22.75,2.93,0.97
face_SRMChennai_4_82,SRM Chennai,4,center,fear,0.92,2024-12-31 15:44:00,386,158,518,333,452,245,-1.02,17.04,-8.85,0.96
face_SRMChennai_4_83,SRM Chennai,4,left,angry,0.89,2024-12-31 15:43:00,423,203,571,374,497,288,-2.46,-4.23,6.17,0.99
face_SRMChennai_4_84,SRM Chennai,4,center,angry,0.89,2024-12-31 14:17:00,720,308,854,463,787,385,13.68,-9.36,1.89,0.94
face_SRMChennai_4_85,SRM Chennai,4,center,angry,0.92,2024-12-31 15:27:00,796,388,929,555,862,471,30.31,16.24,3.02,0.98
face_SRMChennai_4_86,SRM Chennai,4,center,happy,0.91,2024-12-31 14:52:00,621,371,743,527,682,449,-1.31,-10.84,-1.75,0.91
face_SRMChennai_4_87,SRM Chennai,4,left,happy,0.95,2024-12-31 14:54:00,262,319,399,465,330,392,17.95,9.59,1.16,0.92
face_SRMChennai_4_88,SRM Chennai,4,left,happy,0.97,2024-12-31 15:43:00,367,319,477,455,422,387,-0.97,-28.18,3.81,0.99
face_SRMChennai_4_89,SRM Chennai,4,center,neutral,0.94,2024-12-31 14:26:00,461,254,600,379,530,316,-4.57,19.46,-2.23,0.92
face_SRMChennai_4_90,SRM Chennai,4,right,neutral,0.9,2024-12-31 15:34:00,463,149,565,277,514,213,-13.96,16.8,5.77,0.98
face_SRMChennai_4_91,SRM Chennai,4,left,neutral,0.87,2024-12-31 14:52:00,222,331,355,507,288,419,-2.37,-0.14,-1.3,0.92
face_SRMChennai_4_92,SRM Chennai,4,center,neutral,0.92,2024-12-31 15:35:00,753,282,871,437,812,359,-12.39,-28.62,-5.89,0.92
face_SRMChennai_4_93,SRM Chennai,4,right,sad,0.97,2024-12-31 15:18:00,588,390,711,548,649,469,24.59,9.83,3.8,0.91
face_SRMChennai_4_94,SRM Chennai,4,right,surprise,0.96,2024-12-31 14:46:00,161,152,276,304,218,228,-9.62,5.49,1.83,0.96
face_SRMChennai_4_95,SRM Chennai,4,left,neutral,0.89,2024-12-31 15:20:00,133,376,255,496,194,436,21.27,2.18,-2.74,0.9
face_SRMChennai_4_96,SRM Chennai,4,left,surprise,0.91,2024-12-31 15:02:00,151,298,286,450,218,374,4.51,-4.07,-2.54,0.95
face_SRMChennai_4_97,SRM Chennai,4,center,neutral,0.97,2024-12-31 15:44:00,213,390,330,553,271,471,1.62,-14.6,-6.41,0.95
face_SRMChennai_4_98,SRM Chennai,4,center,neutral,0.85,2024-12-31 14:16:00,207,236,330,378,268,307,-11.7,-13.16,-1.53,0.93
face_SRMChennai_4_99,SRM Chennai,4,right,surprise,0.86,2024-12-31 14:26:00,746,136,871,313,808,224,9.71,-15.34,-6.46,1
face_SRMChennai_4_100,SRM Chennai,4,right,neutral,0.88,2024-12-31 15:19:00,270,228,378,365,324,296,8.07,7.97,-3.68,0.94
face_SRMChennai_4_101,SRM Chennai,4,right,neutral,0.99,2024-12-31 14:25:00,590,126,700,274,645,200,8.96,25.78,0.95,0.93
face_SRMChennai_4_102,SRM Chennai,4,center,neutral,0.88,2024-12-31 15:44:00,103,135,230,261,166,198,-1.85,-2.98,5.28,0.92
face_SRMChennai_4_103,SRM Chennai,4,center,sad,0.92,2024-12-31 15:28:00,162,134,279,293,220,213,5.35,-17.93,-7.58,0.99
face_SRMChennai_4_104,SRM Chennai,4,center,sad,0.9,2024-12-31 15:24:00,594,138,725,289,659,213,8.89,-26.2,3.63,0.94
face_SRMChennai_4_105,SRM Chennai,4,left,happy,0.86,2024-12-31 14:57:00,619,346,744,478,681,412,5.64,0.52,-0.61,0.98
face_SRMChennai_4_106,SRM Chennai,4,left,neutral,0.98,2024-12-31 15:43:00,774,342,906,514,840,428,4.41,-3.08,10.37,0.96
face_SRMChennai_4_107,SRM Chennai,4,center,angry,0.93,2024-12-31 14:47:00,302,276,419,454,360,365,22.43,27.22,-2.54,0.93
face_SRMChennai_4_108,SRM Chennai,4,right,neutral,0.98,2024-12-31 14:26:00,713,271,825,444,769,357,6.15,-2.62,-1.32,0.94
face_SRMChennai_4_109,SRM Chennai,4,center,neutral,0.88,2024-12-31 14:54:00,781,140,889,265,835,202,0.74,2.59,0.15,0.97
face_SRMChennai_4_110,SRM Chennai,4,left,happy,0.92,2024-12-31 14:53:00,274,397,397,560,335,478,9.35,4.47,0.58,0.91
face_SRMChennai_4_111,SRM Chennai,4,center,happy,0.94,2024-12-31 15:00:00,449,227,596,369,522,298,-8.74,-23.63,-2.53,0.91
face_SRMChennai_4_112,SRM Chennai,4,center,neutral,0.9,2024-12-31 14:29:00,417,222,540,352,478,287,9.62,10.65,5.63,0.99
face_SRMChennai_4_113,SRM Chennai,4,left,neutral,0.87,2024-12-31 14:30:00,308,321,446,491,377,406,13.76,-2.87,-5.56,0.92
face_SRMChennai_4_114,SRM Chennai,4,center,neutral,0.93,2024-12-31 15:31:00,422,213,557,353,489,283,7.68,1.28,6.03,0.91
face_SRMChennai_4_115,SRM Chennai,4,center,happy,0.88,2024-12-31 14:40:00,113,227,245,353,179,290,-0.28,-5.76,-3.9,0.9
face_SRMChennai_4_116,SRM Chennai,4,right,neutral,0.95,2024-12-31 15:21:00,112,345,251,489,181,417,10.98,-6.9,2.08,1
face_SRMChennai_5_1,SRM Chennai,5,center,happy,0.96,2024-12-31 16:56:00,693,314,811,491,752,402,-6.48,-14.42,0.23,0.95
face_SRMChennai_5_2,SRM Chennai,5,left,sad,0.99,2024-12-31 16:14:00,792,242,900,376,846,309,5.93,24.8,3.47,0.98
face_SRMChennai_5_3,SRM Chennai,5,center,sad,0.95,2024-12-31 16:20:00,151,231,271,409,211,320,13.33,5.67,3.44,0.92
face_SRMChennai_5_4,SRM Chennai,5,left,neutral,0.95,2024-12-31 17:15:00,461,355,600,478,530,416,7.35,-3.48,-3.24,0.95
face_SRMChennai_5_5,SRM Chennai,5,center,neutral,0.98,2024-12-31 16:22:00,584,150,730,280,657,215,5.01,31.53,1.57,0.99
face_SRMChennai_5_6,SRM Chennai,5,right,neutral,0.97,2024-12-31 16:42:00,638,375,781,534,709,454,26.72,21.52,2.16,0.94
face_SRMChennai_5_7,SRM Chennai,5,left,neutral,0.9,2024-12-31 16:53:00,311,335,458,488,384,411,15.26,4.18,-2.98,0.99
face_SRMChennai_5_8,SRM Chennai,5,right,neutral,0.86,2024-12-31 16:35:00,198,318,333,462,265,390,1.4,5.73,2.44,0.96
face_SRMChennai_5_9,SRM Chennai,5,right,neutral,0.95,2024-12-31 16:48:00,390,185,493,312,441,248,-1.28,32.84,-0.65,0.98
face_SRMChennai_5_10,SRM Chennai,5,center,happy,0.94,2024-12-31 16:37:00,489,392,633,516,561,454,12.9,11.65,-1.07,0.92
face_SRMChennai_5_11,SRM Chennai,5,right,surprise,0.94,2024-12-31 16:30:00,478,271,608,415,543,343,7.98,-29.9,0.14,0.96
face_SRMChennai_5_12,SRM Chennai,5,right,disgust,0.92,2024-12-31 17:21:00,320,246,467,367,393,306,22.06,12.79,4.74,0.92
face_SRMChennai_5_13,SRM Chennai,5,center,happy,0.93,2024-12-31 16:06:00,412,175,534,347,473,261,11.28,16.28,-7.63,0.96
face_SRMChennai_5_14,SRM Chennai,5,left,happy,0.89,2024-12-31 16:18:00,434,116,560,255,497,185,1.44,-0.95,6.17,0.99
face_SRMChennai_5_15,SRM Chennai,5,left,happy,0.97,2024-12-31 16:02:00,380,193,524,329,452,261,11.63,2.33,-3.47,0.99
face_SRMChennai_5_16,SRM Chennai,5,left,happy,0.86,2024-12-31 16:28:00,162,246,274,381,218,313,8.07,1.03,4.63,0.93
face_SRMChennai_5_17,SRM Chennai,5,center,happy,0.91,2024-12-31 17:30:00,458,323,593,465,525,394,15.61,17.77,-1.18,0.91
face_SRMChennai_5_18,SRM Chennai,5,center,neutral,0.98,2024-12-31 16:00:00,249,384,354,512,301,448,4,26.14,-6.83,0.9
face_SRMChennai_5_19,SRM Chennai,5,left,sad,0.85,2024-12-31 16:21:00,565,389,669,566,617,477,-9.81,10.75,-2.45,0.92
face_SRMChennai_5_20,SRM Chennai,5,center,neutral,0.94,2024-12-31 16:09:00,555,151,662,277,608,214,5.47,-10.06,-0.21,0.91
face_SRMChennai_5_21,SRM Chennai,5,right,neutral,0.95,2024-12-31 16:29:00,440,153,552,324,496,238,-5.35,-1.57,5.64,1
face_SRMChennai_5_22,SRM Chennai,5,center,neutral,0.91,2024-12-31 16:17:00,312,150,428,311,370,230,3.89,-11.76,-7.62,0.95
face_SRMChennai_5_23,SRM Chennai,5,right,happy,0.92,2024-12-31 16:35:00,347,185,455,322,401,253,3.71,9.37,1.74,1
face_SRMChennai_5_24,SRM Chennai,5,left,neutral,0.98,2024-12-31 16:05:00,328,156,431,303,379,229,-6.28,-11,0.4,0.99
face_SRMChennai_5_25,SRM Chennai,5,center,happy,0.97,2024-12-31 17:02:00,742,313,855,479,798,396,-0.55,-13.36,-3.48,0.95
face_SRMChennai_5_26,SRM Chennai,5,center,sad,0.89,2024-12-31 16:20:00,187,130,303,260,245,195,-1.07,-22.28,3.3,0.95
face_SRMChennai_5_27,SRM Chennai,5,center,angry,0.9,2024-12-31 17:24:00,403,282,529,410,466,346,-4.12,-7.04,-7.6,0.91
face_SRMChennai_5_28,SRM Chennai,5,right,angry,0.88,2024-12-31 16:53:00,202,360,334,487,268,423,-6.84,-15.43,0.54,0.92
face_SRMChennai_5_29,SRM Chennai,5,right,neutral,0.91,2024-12-31 16:21:00,716,236,824,358,770,297,-2.64,-11.36,4.11,0.94
face_SRMChennai_5_30,SRM Chennai,5,center,neutral,0.94,2024-12-31 16:14:00,660,141,761,308,710,224,0.15,4.3,1.27,0.99
face_SRMChennai_5_31,SRM Chennai,5,center,neutral,0.94,2024-12-31 16:06:00,643,166,757,331,700,248,12.4,-21.28,6.17,0.91
face_SRMChennai_5_32,SRM Chennai,5,center,happy,0.93,2024-12-31 17:04:00,188,198,301,367,244,282,-22,27.35,-7.33,0.97
face_SRMChennai_5_33,SRM Chennai,5,center,neutral,1,2024-12-31 17:28:00,487,319,622,453,554,386,16.21,23.8,6.1,0.97
face_SRMChennai_5_34,SRM Chennai,5,center,neutral,0.94,2024-12-31 16:12:00,737,184,859,332,798,258,7.7,-1.54,-5.51,0.99
face_SRMChennai_5_35,SRM Chennai,5,left,neutral,0.96,2024-12-31 16:36:00,769,184,884,360,826,272,7.11,24.79,5.45,0.97
face_SRMChennai_5_36,SRM Chennai,5,left,sad,0.92,2024-12-31 16:47:00,422,163,523,321,472,242,7.81,-9.18,-1.35,0.91
face_SRMChennai_5_37,SRM Chennai,5,center,surprise,0.93,2024-12-31 16:15:00,788,183,916,332,852,257,12.95,16.59,3.03,0.94
face_SRMChennai_5_38,SRM Chennai,5,center,surprise,0.99,2024-12-31 17:30:00,567,103,675,252,621,177,-0.18,-19.34,-3.95,0.96
face_SRMChennai_5_39,SRM Chennai,5,left,happy,0.86,2024-12-31 17:22:00,153,198,263,373,208,285,11.97,-11.25,0.3,0.98
face_SRMChennai_5_40,SRM Chennai,5,right,angry,0.98,2024-12-31 16:02:00,161,210,263,362,212,286,-2.34,-22.05,-2.02,0.97
face_SRMChennai_5_41,SRM Chennai,5,right,disgust,0.88,2024-12-31 16:53:00,641,161,778,299,709,230,19.31,-21.83,-12.25,0.95
face_SRMChennai_5_42,SRM Chennai,5,center,neutral,0.99,2024-12-31 17:10:00,369,288,489,426,429,357,-2.63,-17.2,8.49,0.99
face_SRMChennai_5_43,SRM Chennai,5,left,happy,0.86,2024-12-31 16:25:00,521,255,636,386,578,320,-6.67,-5.18,-1.17,0.96
face_SRMChennai_5_44,SRM Chennai,5,center,angry,0.98,2024-12-31 16:00:00,302,354,417,494,359,424,12.87,26.47,-0.85,0.92
face_SRMChennai_5_45,SRM Chennai,5,right,neutral,0.89,2024-12-31 16:11:00,115,277,261,455,188,366,26.34,7.84,-4.18,0.99
face_SRMChennai_5_46,SRM Chennai,5,right,surprise,0.85,2024-12-31 17:23:00,783,219,931,360,857,289,14.46,-6.6,-2.14,0.97
face_SRMChennai_5_47,SRM Chennai,5,right,happy,0.87,2024-12-31 16:54:00,572,375,704,511,638,443,7.51,10.96,-5.78,0.93
face_SRMChennai_5_48,SRM Chennai,5,center,neutral,0.99,2024-12-31 16:14:00,497,294,634,471,565,382,-15.86,12.02,1.1,0.91
